#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# File created on 2023-10-09 10:05:11 EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# U.S. Geological Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# This file contains selected water-quality data for stations in the National Water Information ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# System water-quality database.  Explanation of codes found in this file are followed by,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# the retrieved data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# The data you have secured from the USGS NWISWeb database may include data that have ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# not received Director's approval and as such are provisional and subject to revision. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# The data are released on the condition that neither the USGS nor the United States ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Government may be held liable for any damages resulting from its authorized or ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# unauthorized use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# To view additional data-quality attributes, output the results using these options:  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# one result per row, expanded attributes.  Additional precautions are at:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  agency_cd                   - Agency Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  site_no                     - Station number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  sample_dt                   - Begin date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  sample_tm                   - Begin time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  sample_end_dt               - End date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  sample_end_tm               - End time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  sample_start_time_datum_cd  - Time datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  tm_datum_rlbty_cd           - Time datum reliability code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  coll_ent_cd                 - Agency Collecting Sample Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  medium_cd                   - Medium code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  project_cd                  - Project code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  aqfr_cd                     - Geologic unit code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  tu_id                       - Taxonomic unit code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  body_part_id                - Body part code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  hyd_cond_cd                 - Hydrologic condition code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  samp_type_cd                - Sample type code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  hyd_event_cd                - Hydrologic event code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  sample_lab_cm_txt           - Message from lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00010                      - Remark code for P00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00010                      - Temperature, water, degrees Celsius",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00300                      - Remark code for P00300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00300                      - Dissolved oxygen, water, unfiltered, milligrams per liter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00403                      - Remark code for P00403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00403                      - pH, water, unfiltered, laboratory, standard units",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00410                      - Remark code for P00410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00410                      - Acid neutralizing capacity, water, unfiltered, fixed endpoint (pH 4.5) titration, field, milligrams per liter as calcium carbonate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00613                      - Remark code for P00613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00613                      - Nitrite, water, filtered, milligrams per liter as nitrogen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00615                      - Remark code for P00615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00615                      - Nitrite, water, unfiltered, milligrams per liter as nitrogen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00620                      - Remark code for P00620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00620                      - Nitrate, water, unfiltered, milligrams per liter as nitrogen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00630                      - Remark code for P00630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00630                      - Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R00900                      - Remark code for P00900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P00900                      - Hardness, water, milligrams per liter as calcium carbonate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R01000                      - Remark code for P01000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P01000                      - Arsenic, water, filtered, micrograms per liter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R01001                      - Remark code for P01001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P01001                      - Arsenic, suspended sediment, total, micrograms per liter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R01002                      - Remark code for P01002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P01002                      - Arsenic, water, unfiltered, micrograms per liter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R01055                      - Remark code for P01055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P01055                      - Manganese, water, unfiltered, recoverable, micrograms per liter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R22703                      - Remark code for P22703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P22703                      - Uranium (natural), water, filtered, micrograms per liter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#  R31501                      - Remark code for P31501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  P31501                      - Total coliforms, M-Endo MF method, immediate, water, colony forming units per 100 milliliters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description of sample_start_time_datum_cd:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# EST  - Eastern Standard Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# EDT  - Eastern Daylight Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description of tm_datum_rlbty_cd:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# K  - Known,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# T  - Transferred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description of coll_ent_cd:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# MA-BCHDL  - Barnstable County Health Department, Mass.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# USGS  - U.S. Geological Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# USGS-GAL  - USGS-Atlanta Central Laboratory, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# USGSMAWC  - USGS - Massachusetts-Rhode Island Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# USGSNWQL  - USGS-National Water Quality Lab, Denver, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description of medium_cd:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# OA  - Artificial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ON  - Not determined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# SC  - Core material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# WG  - Groundwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# WS  - Surface water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description of aqfr_cd:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 111ALVM  - Holocene Alluvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 111FILL  - Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 111SWMP  - Swamp Deposits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# 112DFSF  - Drift, Stratified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,413807070322041.00,7/19/2012,11:05,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080119 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080119 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322042.00,7/19/2012,11:10,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080116 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080116 X = Improper sample container for FCA - clear btl in this cooler   Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322042.00,7/19/2012,11:20,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080117 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080117 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322042.00,7/19/2012,11:30,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080111 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080111 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322043.00,7/19/2012,12:40,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080110 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080110 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322043.00,7/19/2012,12:50,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080108 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080108 X = Improper sample container for FCA - clear btl in this cooler   Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322043.00,7/19/2012,13:00,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080109 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080109 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322044.00,7/19/2012,13:10,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080115 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080115 X = Improper sample container for FCA - clear btl in this cooler   Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322044.00,7/19/2012,13:20,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080114 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080114 Received July 25, 2012",,,,,,,,,<,0.002,,,,,,,,,,,,,,,,,,,,
USGS,413807070322044.00,7/19/2012,13:30,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080112 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080112 Received July 25, 2012",,,,,,,,,<,0.003,,,,,,,,,,,,,,,,,,,,
USGS,413807070322045.00,7/19/2012,13:35,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080113 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080113 Received July 25,2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322046.00,7/19/2012,13:50,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080091 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080091 X = Improper sample container for FCA - clear btl in this cooler   Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322047.00,7/19/2012,14:00,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080090 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080090 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322048.00,7/19/2012,14:10,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2070110 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2070110 Improper sample container for FCA",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322048.00,7/19/2012,14:20,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2090002 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2090002 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322048.00,7/19/2012,14:30,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2090001 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME, 4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2090001 X = Improper sample container for FCA clear btls in this cooler   Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322049.00,7/19/2012,14:35,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2070111 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2070111 Improper sample container for FCA",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322049.00,7/19/2012,14:40,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2070112 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2070112 Improper sample container for FCA",,,,,,,,,<,0.003,,,,,,,,,,,,,,,,,,,,
USGS,413807070322049.00,7/19/2012,14:45,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2070108 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2070108 Improper sample container for FCA",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322050.00,7/19/2012,15:20,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080088 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080088 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322050.00,7/19/2012,15:30,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080089 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080089 Received July 25, 2012",,,,,,,,,<,0.002,,,,,,,,,,,,,,,,,,,,
USGS,413807070322050.00,7/19/2012,15:40,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080087 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080087 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322051.00,7/19/2012,15:50,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080086 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080086 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322052.00,7/20/2012,8:30,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080085 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080085 Received July 25, 2012",,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,
USGS,413807070322053.00,7/20/2012,8:40,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080084 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080084 Received July 25, 2012",,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,
USGS,413807070322054.00,7/20/2012,8:50,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080082 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080082 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322054.00,7/20/2012,8:55,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080083 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080083 Received July 25, 2012",,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,
USGS,413807070322054.00,7/20/2012,9:00,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080080 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080080 Received July 25, 2012",,,,,,,,,,0.004,,,,,,,,,,,,,,,,,,,,
USGS,413807070322055.00,7/20/2012,9:10,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080081 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080081 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322055.00,7/20/2012,9:20,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080078 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080078 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322055.00,7/20/2012,9:30,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080079 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080079 Received July 25, 2012",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
USGS,413807070322056.00,7/20/2012,10:00,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080077 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY. SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080077 Received July 25, 2012",,,,,,,,,<,0.002,,,,,,,,,,,,,,,,,,,,
USGS,413807070322056.00,7/20/2012,10:10,,,EDT,K,USGS,WG,LG00A66LB,112OTSH,,,A,9,X,"A-2080076 Sample pH typically 5.5 to 7.5   LOW SAMPLE VOLUME,4.5 N SULFURIC ACID VOLUME REDUCED PROPORTIONALLY; SENDING INAPPROPRIATE BOTTLE FOR LC2758 (CLEAR BOTTLE) L-2080076 X = Improper sample container for FCA - clear btl in this cooler",,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,,,,
